,Url,Preço,Titulo Imóvel,Endereço,Área,Número de Quartos
1188,https://apartamento.mercadolivre.com.br/MLB-1620031898-apartamento-ap00253-68306500-_JM#position=37&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,1.396.000,Apartamento - Ap00253 - 68306500,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1189,https://apartamento.mercadolivre.com.br/MLB-1620022474-cobertura-0000026-68306503-_JM#position=38&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,2.281.000,Cobertura - 0000026 - 68306503,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",283 m² construídos,4 quartos
1190,https://apartamento.mercadolivre.com.br/MLB-2019513398-apartamento-com-4-dormitorios-venda-125-m-por-r-73000000-barra-olimpica-rio-de-janeirorj-ap0561-_JM#position=39&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,730.000,"Apartamento Com 4 Dormitórios À Venda, 125 M² Por R$ 730.000,00 - Barra Olimpica - Rio De Janeiro/rj - Ap0561","Avenida Embaixador Abelardo Bueno, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",125 m² construídos,4 quartos
1191,https://apartamento.mercadolivre.com.br/MLB-2161884431-av-lucio-costa-les-residence-de-monaco-mix0005d-32056980-_JM#position=40&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,6.200.000,Av. Lucio Costa  - Les Residence De Monaco - Mix0005d - 32056980,"Avenida Lúcio Costa, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",291 m² construídos,4 quartos
1192,https://apartamento.mercadolivre.com.br/MLB-2161796124-peninsula-saint-barth-apto-4-suites-dependencia-373m-decorado-por-arquiteto-ap02116-33671283-_JM#position=41&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,3.700.000,"Peninsula Saint Barth, Apto 4 Suites + Dependencia, 373m², Decorado Por Arquiteto - Ap02116 - 33671283","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",373 m² construídos,4 quartos
1193,https://apartamento.mercadolivre.com.br/MLB-2160196043-apartamento-venda-4-quartos-1-suite-2-vagas-barra-da-tijuca-rio-de-janeirorj-110-_JM#position=42&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,2.100.000,"Apartamento À Venda, 4 Quartos, 1 Suíte, 2 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 110","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",140 m² construídos,4 quartos
1194,https://apartamento.mercadolivre.com.br/MLB-2160189655-cobertura-venda-3-quartos-3-suites-2-vagas-barra-da-tijuca-rio-de-janeirorj-115-_JM#position=43&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,3.750.000,"Cobertura À Venda, 3 Quartos, 3 Suítes, 2 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 115","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",380 m² construídos,3 quartos
1195,https://apartamento.mercadolivre.com.br/MLB-2160147612-privilegio-imoveis-vende-cobertura-projetado-por-arquiteto-na-barra-da-tijuca-31767-_JM#position=44&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,2.850.000,Privilégio Imóveis Vende: Cobertura Projetado Por Arquiteto Na Barra Da Tijuca - 31767,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",264 m² construídos,4 quartos
1196,https://apartamento.mercadolivre.com.br/MLB-2160141235-apartamento-venda-3-quartos-1-suite-3-vagas-barra-da-tijuca-rio-de-janeirorj-34438-_JM#position=45&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,1.300.000,"Apartamento À Venda, 3 Quartos, 1 Suíte, 3 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 34438","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",110 m² construídos,3 quartos
1197,https://apartamento.mercadolivre.com.br/MLB-2160160369-apartamento-venda-3-quartos-1-suite-2-vagas-barra-da-tijuca-rio-de-janeirorj-209-_JM#position=46&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,1.320.000,"Apartamento À Venda, 3 Quartos, 1 Suíte, 2 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 209","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",117 m² construídos,3 quartos
1198,https://apartamento.mercadolivre.com.br/MLB-2160178993-imperdivel-cobertura-condominio-peninsula-barra-da-tijuca-26638-_JM#position=47&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,3.900.000,Imperdível Cobertura - Condomínio Península - Barra Da Tijuca  - 26638,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",489 m² construídos,4 quartos
1199,https://apartamento.mercadolivre.com.br/MLB-2160140919-apartamento-venda-4-quartos-2-suites-4-vagas-barra-da-tijuca-rio-de-janeirorj-32941-_JM#position=48&search_layout=grid&type=item&tracking_id=c3960cae-1a02-4e1a-8998-d6c789009365,5.250.000,"Apartamento À Venda, 4 Quartos, 2 Suítes, 4 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 32941","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",352 m² construídos,4 quartos
1200,https://apartamento.mercadolivre.com.br/MLB-2160185428-apartamento-venda-4-quartos-2-suites-3-vagas-barra-da-tijuca-rio-de-janeirorj-24078-_JM#position=1&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,3.800.000,"Apartamento À Venda, 4 Quartos, 2 Suítes, 3 Vagas, Barra Da Tijuca - Rio De Janeiro/rj - 24078","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",209 m² construídos,4 quartos
1201,https://apartamento.mercadolivre.com.br/MLB-2160172476-apartamento-venda-2-quartos-2-suites-1-vaga-barra-da-tijuca-rio-de-janeirorj-41660-_JM#position=2&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,850.000,"Apartamento À Venda, 2 Quartos, 2 Suítes, 1 Vaga, Barra Da Tijuca - Rio De Janeiro/rj - 41660","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",82 m² construídos,2 quartos
1202,https://apartamento.mercadolivre.com.br/MLB-2159190353-abm-excelente-cobertura-duplex-totalmente-reformada-e-voltada-para-o-sol-da-manh-e-pedra-da-gavea-pronta-para-entrar-e-morar-1576-34674441-_JM#position=3&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.190.000,"Abm. Excelente Cobertura Duplex, Totalmente Reformada E Voltada Para O Sol Da Manhã E Pedra Da Gavea, Pronta Para Entrar E Morar!!! - 1576 - 34674441","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",286 m² construídos,4 quartos
1203,https://apartamento.mercadolivre.com.br/MLB-2159196746-apartamento-1087-32831559-_JM#position=4&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.300.000,Apartamento - 1087 - 32831559,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",200 m² construídos,4 quartos
1204,https://apartamento.mercadolivre.com.br/MLB-2159190320-apartamento-678-32831376-_JM#position=5&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.990.000,Apartamento - 678 - 32831376,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",170 m² construídos,3 quartos
1205,https://apartamento.mercadolivre.com.br/MLB-2159196710-oportunidade-abm-4-quartos-andar-alto-sol-da-manh-e-linda-vista-pedra-da-gavea-e-lagoa-1824-68997722-_JM#position=6&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.430.000,"Oportunidade!!! Abm 4 Quartos, Andar Alto Sol Da Manhã E Linda Vista Pedra Da Gávea E Lagoa. - 1824 - 68997722","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",137 m² construídos,4 quartos
1206,https://apartamento.mercadolivre.com.br/MLB-2155908085-apartamento-key-67694694-_JM#position=7&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,790.000,Apartamento - Key - 67694694,"Rua Mário Covas Júnior, 135, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",76 m² construídos,3 quartos
1207,https://apartamento.mercadolivre.com.br/MLB-2155925923-cobertura-co00005-70150632-_JM#position=8&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,4.000.000,Cobertura - Co00005 - 70150632,"Rua Georgina De Albuquerque,, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",300 m² construídos,5 quartos
1208,https://apartamento.mercadolivre.com.br/MLB-2147454281-jardim-oceanico-ap00532-70474053-_JM#position=9&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.550.000,Jardim Oceanico - Ap00532 - 70474053,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",150 m² construídos,3 quartos
1209,https://apartamento.mercadolivre.com.br/MLB-2134554712-apartamento-com-5-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910422-_JM#position=10&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.512.000,Apartamento  Com 5 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910422,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",325 m² construídos,5 quartos
1210,https://apartamento.mercadolivre.com.br/MLB-2134564862-apartamento-com-4-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910418-_JM#position=11&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.390.000,Apartamento  Com 4 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910418,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1211,https://apartamento.mercadolivre.com.br/MLB-2134559113-apartamento-com-3-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910420-_JM#position=12&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.111.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910420,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",280 m² construídos,3 quartos
1212,https://apartamento.mercadolivre.com.br/MLB-2134553379-apartamento-com-4-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910421-_JM#position=13&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.278.000,Apartamento  Com 4 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910421,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",282 m² construídos,4 quartos
1213,https://apartamento.mercadolivre.com.br/MLB-2134564832-apartamento-com-3-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910417-_JM#position=14&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.175.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910417,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",134 m² construídos,3 quartos
1214,https://apartamento.mercadolivre.com.br/MLB-2134527633-apartamento-com-3-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-24933937564-_JM#position=15&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.370.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 24933:937564,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",111 m² construídos,3 quartos
1215,https://apartamento.mercadolivre.com.br/MLB-2134564828-apartamento-com-3-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910416-_JM#position=16&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.174.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910416,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",131 m² construídos,3 quartos
1216,https://apartamento.mercadolivre.com.br/MLB-2134559071-apartamento-com-4-dormitorios-localizadoa-no-bairro-barra-da-tijuca-em-rio-de-janeiro-rio-de-janeiro-5478910419-_JM#position=17&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.467.000,Apartamento  Com 4 Dormitório(s) Localizado(a) No Bairro Barra Da Tijuca Em Rio De Janeiro / Rio De Janeiro  - 5478:910419,"..., Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1217,https://apartamento.mercadolivre.com.br/MLB-2038591325-apartamento-com-4-dormitorios-venda-162-m-por-r-173500000-barra-da-tijuca-rio-de-janeirorj-ap4794-_JM#position=18&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.735.000,"Apartamento Com 4 Dormitórios À Venda, 162 M² Por R$ 1.735.000,00 - Barra Da Tijuca - Rio De Janeiro/rj - Ap4794","Rua Padre Alfredo Perez Gonzales, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",162 m² construídos,4 quartos
1218,https://apartamento.mercadolivre.com.br/MLB-2002390939-apartamento-com-3-quartos-venda-127-m-por-r-1780000-barra-da-tijuca-rio-de-janeirorj-ap1435-_JM#position=19&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.780.000,"Apartamento Com 3 Quartos À Venda, 127 M² Por R$ 1.780.000 - Barra Da Tijuca - Rio De Janeiro/rj - Ap1435","Avenida Lúcio Costa, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",127 m² construídos,3 quartos
1219,https://apartamento.mercadolivre.com.br/MLB-1985879619-apartamento-residencial-venda-barra-da-tijuca-rio-de-janeiro-ap0826-_JM#position=20&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,650.000,"Apartamento Residencial À Venda, Barra Da Tijuca, Rio De Janeiro. - Ap0826","Avenida Embaixador Abelardo Bueno, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",101 m² construídos,3 quartos
1220,https://apartamento.mercadolivre.com.br/MLB-1983599552-apartamento-com-4-quartos-venda-402-m-por-r-4834550-barra-da-tijuca-rio-de-janeirorj-ap1656-_JM#position=21&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,4.834.550,"Apartamento Com 4 Quartos À Venda, 402 M² Por R$ 4.834.550 - Barra Da Tijuca - Rio De Janeiro/rj - Ap1656","Avenida Dos Flamboyants Da Península, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",402 m² construídos,4 quartos
1221,https://apartamento.mercadolivre.com.br/MLB-1849429656-apartamento-3-quartos-na-barra-da-tijuca-2042006464-32579481-_JM#position=22&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.350.000,Apartamento 3 Quartos Na Barra Da Tijuca - 2042006464 - 32579481,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,3 quartos
1222,https://apartamento.mercadolivre.com.br/MLB-1849428637-apartamento-2042007011-68783472-_JM#position=23&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,3.100.000,Apartamento - 2042007011 - 68783472,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",292 m² construídos,4 quartos
1223,https://apartamento.mercadolivre.com.br/MLB-1849426381-cobertura-duplex-3-quartos-na-barra-da-t-2042005362-32010324-_JM#position=24&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,3.923.918,Cobertura Duplex 3 Quartos Na Barra Da T - 2042005362 - 32010324,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",300 m² construídos,3 quartos
1224,https://apartamento.mercadolivre.com.br/MLB-1817472402-apartamento-ap00122-68822106-_JM#position=25&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.481.000,Apartamento - Ap00122 - 68822106,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1225,https://apartamento.mercadolivre.com.br/MLB-1817469899-apartamento-ap00120-68822104-_JM#position=26&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.175.000,Apartamento - Ap00120 - 68822104,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",134 m² construídos,3 quartos
1226,https://apartamento.mercadolivre.com.br/MLB-1817463941-cobertura-co00035-68822109-_JM#position=27&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.512.000,Cobertura - Co00035 - 68822109,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",325 m² construídos,5 quartos
1227,https://apartamento.mercadolivre.com.br/MLB-1817470700-apartamento-ap00121-68822105-_JM#position=28&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.396.000,Apartamento - Ap00121 - 68822105,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1228,https://apartamento.mercadolivre.com.br/MLB-1817462277-apartamento-ap00119-68822103-_JM#position=29&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.164.000,Apartamento - Ap00119 - 68822103,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",131 m² construídos,3 quartos
1229,https://apartamento.mercadolivre.com.br/MLB-1817468197-cobertura-co00034-68822108-_JM#position=30&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.281.000,Cobertura - Co00034 - 68822108,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",283 m² construídos,4 quartos
1230,https://apartamento.mercadolivre.com.br/MLB-1817467901-cobertura-co00033-68822107-_JM#position=31&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.111.000,Cobertura - Co00033 - 68822107,"Rua Rodrigo Melo Franco, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",280 m² construídos,3 quartos
1231,https://apartamento.mercadolivre.com.br/MLB-1620032334-apartamento-ap00254-68306501-_JM#position=32&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.481.000,Apartamento - Ap00254 - 68306501,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",160 m² construídos,4 quartos
1232,https://apartamento.mercadolivre.com.br/MLB-1620023944-apartamento-ap00251-68306498-_JM#position=33&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.164.000,Apartamento - Ap00251 - 68306498,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",131 m² construídos,3 quartos
1233,https://apartamento.mercadolivre.com.br/MLB-1813178277-reserva-jardim-lindo-apartamento-3-quartos-ap00873-2681507-_JM#position=34&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.100.000,Reserva Jardim - Lindo Apartamento 3 Quartos - Ap00873 - 2681507,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",110 m² construídos,3 quartos
1234,https://apartamento.mercadolivre.com.br/MLB-2159190308-parque-das-rosas-four-seasons-1925-69801956-_JM#position=35&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,630.000,Parque Das Rosas - Four Seasons - 1925 - 69801956,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",64 m² construídos,1 quarto
1235,https://apartamento.mercadolivre.com.br/MLB-2121052834-barra-da-tijuca-liberta-resort-3-quartos-1-suite-com-closet-decorado-e-planejado-lazer-mais-que-completo-ap02346-34450766-_JM#position=36&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,734.000,"Barra Da Tijuca, Liberta Resort, 3 Quartos (1 Suite Com Closet), Decorado E Planejado, Lazer Mais Que Completo - Ap02346 - 34450766","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",80 m² construídos,3 quartos
1236,https://apartamento.mercadolivre.com.br/MLB-2052541627-riserva-uno-firenze-103-ap0271-_JM#position=37&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.800.000,Riserva Uno - Firenze -103 - Ap0271,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",312 m² construídos,4 quartos
1237,https://apartamento.mercadolivre.com.br/MLB-2019535915-apartamento-com-4-dormitorios-venda-304-m-por-r-480000000-barramares-rio-de-janeirorj-ap0518-_JM#position=38&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,4.800.000,"Apartamento Com 4 Dormitórios À Venda, 304 M² Por R$ 4.800.000,00 - Barramares - Rio De Janeiro/rj - Ap0518","Avenida Lúcio Costa, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",304 m² construídos,4 quartos
1238,https://apartamento.mercadolivre.com.br/MLB-1813174052-barra-da-tijuca-apartamento-3-quartos-suite-120m-sol-da-manha-moveis-planejados-ap01132-3059439-_JM#position=39&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.100.000,"Barra Da Tijuca, Apartamento 3 Quartos (suite), 120m², Sol Da Manha, Moveis Planejados - Ap01132 - 3059439","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",120 m² construídos,3 quartos
1239,https://apartamento.mercadolivre.com.br/MLB-1974000389-barra-laguna-di-mare-belissimo-3-suites-dependencia-varando-gourmet-vista-lazer-e-verde-ap01671-4719170-_JM#position=40&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.560.000,"Barra, Laguna Di Mare, Belissimo 3 Suites + Dependencia, Varandão Gourmet, Vista Lazer E Verde - Ap01671 - 4719170","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",156 m² construídos,3 quartos
1240,https://apartamento.mercadolivre.com.br/MLB-1801009551-apartamento-com-3-dormitorios-venda-90-m-por-r-59500000-barra-da-tijuca-rio-de-janeirorj-ap1287-_JM#position=41&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,595.000,"Apartamento Com 3 Dormitórios À Venda, 90 M² Por R$ 595.000,00 - Barra Da Tijuca - Rio De Janeiro/rj - Ap1287","Rua Marlo Da Costa E Souza, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",90 m² construídos,3 quartos
1241,https://apartamento.mercadolivre.com.br/MLB-2159209558-abm-frontal-alto-padro-vista-deslumbrante-mar-4-quartos-226m2-1956-69944608-_JM#position=42&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,2.500.000,Abm Frontal Alto Padrão Vista Deslumbrante Mar 4 Quartos 226m2. - 1956 - 69944608,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",226 m² construídos,4 quartos
1242,https://apartamento.mercadolivre.com.br/MLB-2142214073-barrabella-in-ap00426-70003508-_JM#position=43&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.300.000,Barrabella In - Ap00426 - 70003508,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",96 m² construídos,2 quartos
1243,https://apartamento.mercadolivre.com.br/MLB-2080438065-oportunidade-no-coraco-da-barra-da-tijuca-condominio-barra-doro-ap02589-68874565-_JM#position=44&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.500.000,Oportunidade No Coração Da Barra Da Tijuca. Condomínio Barra D'oro - Ap02589 - 68874565,"Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",140 m² construídos,4 quartos
1244,https://apartamento.mercadolivre.com.br/MLB-1695342291-excelente-apartamento-com-03-quartos-sendo-01-suite-ap1098-_JM#position=45&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,825.000,Excelente Apartamento Com 03 Quartos Sendo 01 Suíte - Ap1098,"Avenida Raymundo Magalhães Júnior, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",98 m² construídos,2 quartos
1245,https://apartamento.mercadolivre.com.br/MLB-1931514776-avenida-lucio-costa-barramares-apartamento-com-124-m-sol-da-manh-andar-alto-sqa2287c-69685236-_JM#position=46&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,1.950.000,"Avenida Lúcio Costa - Barramares - Apartamento Com 124 M², Sol Da Manhã, Andar Alto - Sqa2287c - 69685236","Avenida Lúcio Costa, Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",124 m² construídos,3 quartos
1246,https://apartamento.mercadolivre.com.br/MLB-2160147832-apartamento-venda-3-quartos-1-suite-1-vaga-barra-da-tijuca-rio-de-janeirorj-6629-_JM#position=47&search_layout=grid&type=item&tracking_id=bd5be39f-ee5a-4c71-94aa-3492dfa11c7c,550.000,"Apartamento À Venda, 3 Quartos, 1 Suíte, 1 Vaga, Barra Da Tijuca - Rio De Janeiro/rj - 6629","Barra Da Tijuca, Rio De Janeiro Zona Oeste, Rio De Janeiro",70 m² construídos,3 quartos
